MS Mass (solMass),Period (days),Inclination (degs),MS Atmosphere Model,Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
0.29763514416313175,10.0,75.0,70,0.08466074623081339,0.08466074623081339,0.0,0
0.29763514416313175,10.0,80.0,70,0.08606058655167367,0.08606058655167367,0.0,0
0.29763514416313175,10.0,85.0,70,0.08676385319917523,0.08676385319917523,0.0,0
0.29763514416313175,10.0,90.0,70,5.763139096768861,0.08730191868865314,5.675837178080208,1
0.33598182862837817,0.1,0.0,,,,,
0.33598182862837817,0.1,5.0,,,,,
0.33598182862837817,0.1,10.0,,,,,
0.33598182862837817,0.1,15.0,,,,,
0.33598182862837817,0.1,20.0,,,,,
0.33598182862837817,0.1,25.0,,,,,
0.33598182862837817,0.1,30.0,,,,,
0.33598182862837817,0.1,35.0,,,,,
0.33598182862837817,0.1,40.0,,,,,
0.33598182862837817,0.1,45.0,,,,,
0.33598182862837817,0.1,50.0,,,,,
0.33598182862837817,0.1,55.0,,,,,
0.33598182862837817,0.1,60.0,,,,,
0.33598182862837817,0.1,65.0,,,,,
0.33598182862837817,0.1,70.0,,,,,
0.33598182862837817,0.1,75.0,,,,,
0.33598182862837817,0.1,80.0,,,,,
0.33598182862837817,0.1,85.0,,,,,
0.33598182862837817,0.1,90.0,,,,,
0.33598182862837817,0.12742749857031338,0.0,,,,,
0.33598182862837817,0.12742749857031338,5.0,,,,,
0.33598182862837817,0.12742749857031338,10.0,,,,,
0.33598182862837817,0.12742749857031338,15.0,,,,,
0.33598182862837817,0.12742749857031338,20.0,,,,,
0.33598182862837817,0.12742749857031338,25.0,,,,,
0.33598182862837817,0.12742749857031338,30.0,,,,,
0.33598182862837817,0.12742749857031338,35.0,,,,,
0.33598182862837817,0.12742749857031338,40.0,,,,,
0.33598182862837817,0.12742749857031338,45.0,,,,,
0.33598182862837817,0.12742749857031338,50.0,,,,,
0.33598182862837817,0.12742749857031338,55.0,,,,,
0.33598182862837817,0.12742749857031338,60.0,,,,,
0.33598182862837817,0.12742749857031338,65.0,,,,,
0.33598182862837817,0.12742749857031338,70.0,,,,,
0.33598182862837817,0.12742749857031338,75.0,,,,,
0.33598182862837817,0.12742749857031338,80.0,,,,,
0.33598182862837817,0.12742749857031338,85.0,,,,,
0.33598182862837817,0.12742749857031338,90.0,,,,,
0.33598182862837817,0.16237767391887217,0.0,,,,,
0.33598182862837817,0.16237767391887217,5.0,,,,,
0.33598182862837817,0.16237767391887217,10.0,,,,,
0.33598182862837817,0.16237767391887217,15.0,,,,,
0.33598182862837817,0.16237767391887217,20.0,,,,,
0.33598182862837817,0.16237767391887217,25.0,,,,,
0.33598182862837817,0.16237767391887217,30.0,,,,,
0.33598182862837817,0.16237767391887217,35.0,,,,,
0.33598182862837817,0.16237767391887217,40.0,,,,,
0.33598182862837817,0.16237767391887217,45.0,,,,,
0.33598182862837817,0.16237767391887217,50.0,,,,,
0.33598182862837817,0.16237767391887217,55.0,,,,,
0.33598182862837817,0.16237767391887217,60.0,,,,,
0.33598182862837817,0.16237767391887217,65.0,,,,,
0.33598182862837817,0.16237767391887217,70.0,,,,,
0.33598182862837817,0.16237767391887217,75.0,,,,,
0.33598182862837817,0.16237767391887217,80.0,,,,,
0.33598182862837817,0.16237767391887217,85.0,,,,,
0.33598182862837817,0.16237767391887217,90.0,,,,,
0.33598182862837817,0.20691380811147897,0.0,,,,,
0.33598182862837817,0.20691380811147897,5.0,,,,,
0.33598182862837817,0.20691380811147897,10.0,,,,,
0.33598182862837817,0.20691380811147897,15.0,,,,,
0.33598182862837817,0.20691380811147897,20.0,,,,,
0.33598182862837817,0.20691380811147897,25.0,,,,,
0.33598182862837817,0.20691380811147897,30.0,,,,,
0.33598182862837817,0.20691380811147897,35.0,,,,,
0.33598182862837817,0.20691380811147897,40.0,,,,,
0.33598182862837817,0.20691380811147897,45.0,,,,,
0.33598182862837817,0.20691380811147897,50.0,,,,,
0.33598182862837817,0.20691380811147897,55.0,,,,,
0.33598182862837817,0.20691380811147897,60.0,,,,,
0.33598182862837817,0.20691380811147897,65.0,,,,,
0.33598182862837817,0.20691380811147897,70.0,,,,,
0.33598182862837817,0.20691380811147897,75.0,,,,,
0.33598182862837817,0.20691380811147897,80.0,,,,,
0.33598182862837817,0.20691380811147897,85.0,,,,,
0.33598182862837817,0.20691380811147897,90.0,,,,,
0.33598182862837817,0.26366508987303583,0.0,,,,,
0.33598182862837817,0.26366508987303583,5.0,,,,,
0.33598182862837817,0.26366508987303583,10.0,,,,,
0.33598182862837817,0.26366508987303583,15.0,,,,,
0.33598182862837817,0.26366508987303583,20.0,,,,,
0.33598182862837817,0.26366508987303583,25.0,,,,,
0.33598182862837817,0.26366508987303583,30.0,,,,,
0.33598182862837817,0.26366508987303583,35.0,,,,,
0.33598182862837817,0.26366508987303583,40.0,,,,,
0.33598182862837817,0.26366508987303583,45.0,,,,,
0.33598182862837817,0.26366508987303583,50.0,,,,,
0.33598182862837817,0.26366508987303583,55.0,,,,,
0.33598182862837817,0.26366508987303583,60.0,,,,,
0.33598182862837817,0.26366508987303583,65.0,,,,,
0.33598182862837817,0.26366508987303583,70.0,,,,,
0.33598182862837817,0.26366508987303583,75.0,,,,,
0.33598182862837817,0.26366508987303583,80.0,,,,,
0.33598182862837817,0.26366508987303583,85.0,,,,,
0.33598182862837817,0.26366508987303583,90.0,,,,,
0.33598182862837817,0.33598182862837817,0.0,,,,,
0.33598182862837817,0.33598182862837817,5.0,,,,,
0.33598182862837817,0.33598182862837817,10.0,,,,,
0.33598182862837817,0.33598182862837817,15.0,,,,,
0.33598182862837817,0.33598182862837817,20.0,,,,,
0.33598182862837817,0.33598182862837817,25.0,,,,,
0.33598182862837817,0.33598182862837817,30.0,,,,,
0.33598182862837817,0.33598182862837817,35.0,,,,,
0.33598182862837817,0.33598182862837817,40.0,,,,,
0.33598182862837817,0.33598182862837817,45.0,,,,,
0.33598182862837817,0.33598182862837817,50.0,,,,,
0.33598182862837817,0.33598182862837817,55.0,,,,,
0.33598182862837817,0.33598182862837817,60.0,,,,,
0.33598182862837817,0.33598182862837817,65.0,,,,,
0.33598182862837817,0.33598182862837817,70.0,,,,,
0.33598182862837817,0.33598182862837817,75.0,,,,,
0.33598182862837817,0.33598182862837817,80.0,,,,,
0.33598182862837817,0.33598182862837817,85.0,,,,,
0.33598182862837817,0.33598182862837817,90.0,,,,,
0.33598182862837817,0.42813323987193935,0.0,,,,,
0.33598182862837817,0.42813323987193935,5.0,,,,,
0.33598182862837817,0.42813323987193935,10.0,,,,,
0.33598182862837817,0.42813323987193935,15.0,,,,,
0.33598182862837817,0.42813323987193935,20.0,,,,,
0.33598182862837817,0.42813323987193935,25.0,,,,,
0.33598182862837817,0.42813323987193935,30.0,,,,,
0.33598182862837817,0.42813323987193935,35.0,,,,,
0.33598182862837817,0.42813323987193935,40.0,,,,,
0.33598182862837817,0.42813323987193935,45.0,,,,,
0.33598182862837817,0.42813323987193935,50.0,,,,,
0.33598182862837817,0.42813323987193935,55.0,,,,,
0.33598182862837817,0.42813323987193935,60.0,,,,,
0.33598182862837817,0.42813323987193935,65.0,,,,,
0.33598182862837817,0.42813323987193935,70.0,,,,,
0.33598182862837817,0.42813323987193935,75.0,,,,,
0.33598182862837817,0.42813323987193935,80.0,,,,,
0.33598182862837817,0.42813323987193935,85.0,,,,,
0.33598182862837817,0.42813323987193935,90.0,,,,,
0.33598182862837817,0.5455594781168519,0.0,,,,,
0.33598182862837817,0.5455594781168519,5.0,,,,,
0.33598182862837817,0.5455594781168519,10.0,,,,,
0.33598182862837817,0.5455594781168519,15.0,,,,,
0.33598182862837817,0.5455594781168519,20.0,,,,,
0.33598182862837817,0.5455594781168519,25.0,,,,,
0.33598182862837817,0.5455594781168519,30.0,,,,,
0.33598182862837817,0.5455594781168519,35.0,,,,,
0.33598182862837817,0.5455594781168519,40.0,,,,,
0.33598182862837817,0.5455594781168519,45.0,,,,,
0.33598182862837817,0.5455594781168519,50.0,,,,,
0.33598182862837817,0.5455594781168519,55.0,,,,,
0.33598182862837817,0.5455594781168519,60.0,,,,,
0.33598182862837817,0.5455594781168519,65.0,,,,,
0.33598182862837817,0.5455594781168519,70.0,,,,,
0.33598182862837817,0.5455594781168519,75.0,,,,,
0.33598182862837817,0.5455594781168519,80.0,,,,,
0.33598182862837817,0.5455594781168519,85.0,,,,,
0.33598182862837817,0.5455594781168519,90.0,,,,,
0.33598182862837817,0.6951927961775606,0.0,,,,,
0.33598182862837817,0.6951927961775606,5.0,,,,,
0.33598182862837817,0.6951927961775606,10.0,,,,,
0.33598182862837817,0.6951927961775606,15.0,,,,,
0.33598182862837817,0.6951927961775606,20.0,,,,,
0.33598182862837817,0.6951927961775606,25.0,,,,,
0.33598182862837817,0.6951927961775606,30.0,,,,,
0.33598182862837817,0.6951927961775606,35.0,,,,,
0.33598182862837817,0.6951927961775606,40.0,,,,,
0.33598182862837817,0.6951927961775606,45.0,,,,,
0.33598182862837817,0.6951927961775606,50.0,,,,,
0.33598182862837817,0.6951927961775606,55.0,,,,,
0.33598182862837817,0.6951927961775606,60.0,,,,,
0.33598182862837817,0.6951927961775606,65.0,,,,,
0.33598182862837817,0.6951927961775606,70.0,,,,,
0.33598182862837817,0.6951927961775606,75.0,,,,,
0.33598182862837817,0.6951927961775606,80.0,,,,,
0.33598182862837817,0.6951927961775606,85.0,,,,,
0.33598182862837817,0.6951927961775606,90.0,,,,,
0.33598182862837817,0.8858667904100825,0.0,,,,,
0.33598182862837817,0.8858667904100825,5.0,,,,,
0.33598182862837817,0.8858667904100825,10.0,,,,,
0.33598182862837817,0.8858667904100825,15.0,,,,,
0.33598182862837817,0.8858667904100825,20.0,,,,,
0.33598182862837817,0.8858667904100825,25.0,,,,,
0.33598182862837817,0.8858667904100825,30.0,,,,,
0.33598182862837817,0.8858667904100825,35.0,,,,,
0.33598182862837817,0.8858667904100825,40.0,,,,,
0.33598182862837817,0.8858667904100825,45.0,,,,,
0.33598182862837817,0.8858667904100825,50.0,,,,,
0.33598182862837817,0.8858667904100825,55.0,,,,,
0.33598182862837817,0.8858667904100825,60.0,,,,,
0.33598182862837817,0.8858667904100825,65.0,,,,,
0.33598182862837817,0.8858667904100825,70.0,,,,,
0.33598182862837817,0.8858667904100825,75.0,,,,,
0.33598182862837817,0.8858667904100825,80.0,,,,,
0.33598182862837817,0.8858667904100825,85.0,,,,,
0.33598182862837817,0.8858667904100825,90.0,,,,,
0.33598182862837817,1.1288378916846888,0.0,,,,,
0.33598182862837817,1.1288378916846888,5.0,,,,,
0.33598182862837817,1.1288378916846888,10.0,,,,,
0.33598182862837817,1.1288378916846888,15.0,,,,,
0.33598182862837817,1.1288378916846888,20.0,,,,,
0.33598182862837817,1.1288378916846888,25.0,,,,,
0.33598182862837817,1.1288378916846888,30.0,,,,,
0.33598182862837817,1.1288378916846888,35.0,,,,,
0.33598182862837817,1.1288378916846888,40.0,,,,,
0.33598182862837817,1.1288378916846888,45.0,,,,,
0.33598182862837817,1.1288378916846888,50.0,,,,,
0.33598182862837817,1.1288378916846888,55.0,,,,,
0.33598182862837817,1.1288378916846888,60.0,,,,,
0.33598182862837817,1.1288378916846888,65.0,,,,,
0.33598182862837817,1.1288378916846888,70.0,,,,,
0.33598182862837817,1.1288378916846888,75.0,,,,,
0.33598182862837817,1.1288378916846888,80.0,,,,,
0.33598182862837817,1.1288378916846888,85.0,,,,,
0.33598182862837817,1.1288378916846888,90.0,,,,,
0.33598182862837817,1.438449888287663,0.0,,,,,
0.33598182862837817,1.438449888287663,5.0,,,,,
0.33598182862837817,1.438449888287663,10.0,,,,,
0.33598182862837817,1.438449888287663,15.0,,,,,
0.33598182862837817,1.438449888287663,20.0,,,,,
0.33598182862837817,1.438449888287663,25.0,,,,,
0.33598182862837817,1.438449888287663,30.0,,,,,
0.33598182862837817,1.438449888287663,35.0,,,,,
0.33598182862837817,1.438449888287663,40.0,,,,,
0.33598182862837817,1.438449888287663,45.0,,,,,
0.33598182862837817,1.438449888287663,50.0,,,,,
0.33598182862837817,1.438449888287663,55.0,,,,,
0.33598182862837817,1.438449888287663,60.0,,,,,
0.33598182862837817,1.438449888287663,65.0,,,,,
0.33598182862837817,1.438449888287663,70.0,,,,,
0.33598182862837817,1.438449888287663,75.0,,,,,
0.33598182862837817,1.438449888287663,80.0,,,,,
0.33598182862837817,1.438449888287663,85.0,,,,,
0.33598182862837817,1.438449888287663,90.0,,,,,
0.33598182862837817,1.8329807108324356,0.0,,,,,
0.33598182862837817,1.8329807108324356,5.0,,,,,
0.33598182862837817,1.8329807108324356,10.0,,,,,
0.33598182862837817,1.8329807108324356,15.0,,,,,
0.33598182862837817,1.8329807108324356,20.0,,,,,
0.33598182862837817,1.8329807108324356,25.0,,,,,
0.33598182862837817,1.8329807108324356,30.0,,,,,
0.33598182862837817,1.8329807108324356,35.0,,,,,
0.33598182862837817,1.8329807108324356,40.0,,,,,
0.33598182862837817,1.8329807108324356,45.0,,,,,
0.33598182862837817,1.8329807108324356,50.0,,,,,
0.33598182862837817,1.8329807108324356,55.0,,,,,
0.33598182862837817,1.8329807108324356,60.0,,,,,
0.33598182862837817,1.8329807108324356,65.0,,,,,
0.33598182862837817,1.8329807108324356,70.0,,,,,
0.33598182862837817,1.8329807108324356,75.0,,,,,
0.33598182862837817,1.8329807108324356,80.0,,,,,
0.33598182862837817,1.8329807108324356,85.0,,,,,
0.33598182862837817,1.8329807108324356,90.0,,,,,
0.33598182862837817,2.3357214690901213,0.0,,,,,
0.33598182862837817,2.3357214690901213,5.0,,,,,
0.33598182862837817,2.3357214690901213,10.0,,,,,
0.33598182862837817,2.3357214690901213,15.0,,,,,
0.33598182862837817,2.3357214690901213,20.0,,,,,
0.33598182862837817,2.3357214690901213,25.0,,,,,
0.33598182862837817,2.3357214690901213,30.0,,,,,
0.33598182862837817,2.3357214690901213,35.0,,,,,
0.33598182862837817,2.3357214690901213,40.0,,,,,
0.33598182862837817,2.3357214690901213,45.0,,,,,
0.33598182862837817,2.3357214690901213,50.0,,,,,
0.33598182862837817,2.3357214690901213,55.0,,,,,
0.33598182862837817,2.3357214690901213,60.0,,,,,
0.33598182862837817,2.3357214690901213,65.0,,,,,
0.33598182862837817,2.3357214690901213,70.0,,,,,
0.33598182862837817,2.3357214690901213,75.0,,,,,
0.33598182862837817,2.3357214690901213,80.0,,,,,
0.33598182862837817,2.3357214690901213,85.0,,,,,
0.33598182862837817,2.3357214690901213,90.0,,,,,
0.33598182862837817,2.9763514416313175,0.0,,,,,
0.33598182862837817,2.9763514416313175,5.0,,,,,
0.33598182862837817,2.9763514416313175,10.0,,,,,
0.33598182862837817,2.9763514416313175,15.0,,,,,
0.33598182862837817,2.9763514416313175,20.0,,,,,
0.33598182862837817,2.9763514416313175,25.0,,,,,
0.33598182862837817,2.9763514416313175,30.0,,,,,
0.33598182862837817,2.9763514416313175,35.0,,,,,
0.33598182862837817,2.9763514416313175,40.0,,,,,
0.33598182862837817,2.9763514416313175,45.0,,,,,
0.33598182862837817,2.9763514416313175,50.0,,,,,
0.33598182862837817,2.9763514416313175,55.0,,,,,
0.33598182862837817,2.9763514416313175,60.0,,,,,
0.33598182862837817,2.9763514416313175,65.0,,,,,
0.33598182862837817,2.9763514416313175,70.0,,,,,
0.33598182862837817,2.9763514416313175,75.0,,,,,
0.33598182862837817,2.9763514416313175,80.0,,,,,
0.33598182862837817,2.9763514416313175,85.0,,,,,
0.33598182862837817,2.9763514416313175,90.0,,,,,
0.33598182862837817,3.79269019073225,0.0,,,,,
0.33598182862837817,3.79269019073225,5.0,,,,,
0.33598182862837817,3.79269019073225,10.0,,,,,
0.33598182862837817,3.79269019073225,15.0,,,,,
0.33598182862837817,3.79269019073225,20.0,,,,,
0.33598182862837817,3.79269019073225,25.0,,,,,
0.33598182862837817,3.79269019073225,30.0,,,,,
0.33598182862837817,3.79269019073225,35.0,,,,,
0.33598182862837817,3.79269019073225,40.0,,,,,
0.33598182862837817,3.79269019073225,45.0,,,,,
0.33598182862837817,3.79269019073225,50.0,,,,,
0.33598182862837817,3.79269019073225,55.0,,,,,
0.33598182862837817,3.79269019073225,60.0,,,,,
0.33598182862837817,3.79269019073225,65.0,,,,,
0.33598182862837817,3.79269019073225,70.0,,,,,
0.33598182862837817,3.79269019073225,75.0,,,,,
0.33598182862837817,3.79269019073225,80.0,,,,,
0.33598182862837817,3.79269019073225,85.0,,,,,
0.33598182862837817,3.79269019073225,90.0,,,,,
0.33598182862837817,4.832930238571752,0.0,70,-0.0,-0.0,0.0,0
0.33598182862837817,4.832930238571752,5.0,70,0.01464253144865101,0.01464253144865101,0.0,0
0.33598182862837817,4.832930238571752,10.0,70,0.029016206929129193,0.029016206929129193,0.0,0
0.33598182862837817,4.832930238571752,15.0,70,0.043063203554059445,0.043063203554059445,0.0,0
0.33598182862837817,4.832930238571752,20.0,70,0.056818583624347066,0.056818583624347066,0.0,0
0.33598182862837817,4.832930238571752,25.0,70,0.0699417255911454,0.0699417255911454,0.0,0
0.33598182862837817,4.832930238571752,30.0,70,0.08251759616812485,0.08251759616812485,0.0,0
0.33598182862837817,4.832930238571752,35.0,70,0.09432706813826924,0.09432706813826924,0.0,0
0.33598182862837817,4.832930238571752,40.0,70,0.10560452294570402,0.10560452294570402,0.0,0
0.33598182862837817,4.832930238571752,45.0,70,0.11551987735398375,0.11551987735398375,0.0,0
0.33598182862837817,4.832930238571752,50.0,70,0.12460649682770186,0.12460649682770186,0.0,0
0.33598182862837817,4.832930238571752,55.0,70,0.13291404525223058,0.13291404525223058,0.0,0
0.33598182862837817,4.832930238571752,60.0,70,0.13994367987315814,0.13994367987315814,0.0,0
0.33598182862837817,4.832930238571752,65.0,70,0.1456526392290833,0.1456526392290833,0.0,0
0.33598182862837817,4.832930238571752,70.0,70,0.1506307012204889,0.1506307012204889,0.0,0
0.33598182862837817,4.832930238571752,75.0,70,0.15431740591635995,0.15431740591635995,0.0,0
0.33598182862837817,4.832930238571752,80.0,70,0.15690135102081015,0.15690135102081015,0.0,0
0.33598182862837817,4.832930238571752,85.0,70,0.15830623541256938,0.15830623541256938,0.0,0
0.33598182862837817,4.832930238571752,90.0,70,5.5531113901440285,0.15906923660296396,5.394042153541065,1
0.33598182862837817,6.158482110660261,0.0,70,-0.0,-0.0,0.0,0
0.33598182862837817,6.158482110660261,5.0,70,0.012921469424360068,0.012921469424360068,0.0,0
0.33598182862837817,6.158482110660261,10.0,70,0.02558713496280697,0.02558713496280697,0.0,0
0.33598182862837817,6.158482110660261,15.0,70,0.037958979714163,0.037958979714163,0.0,0
0.33598182862837817,6.158482110660261,20.0,70,0.050080249081677686,0.050080249081677686,0.0,0
0.33598182862837817,6.158482110660261,25.0,70,0.06163449272157112,0.06163449272157112,0.0,0
0.33598182862837817,6.158482110660261,30.0,70,0.07271306349795906,0.07271306349795906,0.0,0
0.33598182862837817,6.158482110660261,35.0,70,0.08310785147287258,0.08310785147287258,0.0,0
0.33598182862837817,6.158482110660261,40.0,70,0.09306320081083043,0.09306320081083043,0.0,0
0.33598182862837817,6.158482110660261,45.0,70,0.10175660143218497,0.10175660143218497,0.0,0
0.33598182862837817,6.158482110660261,50.0,70,0.10972487061523857,0.10972487061523857,0.0,0
0.33598182862837817,6.158482110660261,55.0,70,0.11704039649808404,0.11704039649808404,0.0,0
0.33598182862837817,6.158482110660261,60.0,70,0.12319249913900612,0.12319249913900612,0.0,0
0.33598182862837817,6.158482110660261,65.0,70,0.1281538933444065,0.1281538933444065,0.0,0
0.33598182862837817,6.158482110660261,70.0,70,0.13252225724010186,0.13252225724010186,0.0,0
0.33598182862837817,6.158482110660261,75.0,70,0.1357486528103825,0.1357486528103825,0.0,0
0.33598182862837817,6.158482110660261,80.0,70,0.13800654238564633,0.13800654238564633,0.0,0
0.33598182862837817,6.158482110660261,85.0,70,0.13921966984299367,0.13921966984299367,0.0,0
0.33598182862837817,6.158482110660261,90.0,70,5.5393773677839855,0.13992127716275715,5.3994560906212286,1
0.33598182862837817,7.847599703514611,0.0,70,-0.0,-0.0,0.0,0
0.33598182862837817,7.847599703514611,5.0,70,0.011346370935824102,0.011346370935824102,0.0,0
0.33598182862837817,7.847599703514611,10.0,70,0.022446924080896137,0.022446924080896137,0.0,0
0.33598182862837817,7.847599703514611,15.0,70,0.03327777995181319,0.03327777995181319,0.0,0
0.33598182862837817,7.847599703514611,20.0,70,0.04389306456383832,0.04389306456383832,0.0,0
0.33598182862837817,7.847599703514611,25.0,70,0.05399507035156478,0.05399507035156478,0.0,0
0.33598182862837817,7.847599703514611,30.0,70,0.06367825446085226,0.06367825446085226,0.0,0
0.33598182862837817,7.847599703514611,35.0,70,0.07274953329600918,0.07274953329600918,0.0,0
0.33598182862837817,7.847599703514611,40.0,70,0.08146133818029895,0.08146133818029895,0.0,0
0.33598182862837817,7.847599703514611,45.0,70,0.08900122187143479,0.08900122187143479,0.0,0
0.33598182862837817,7.847599703514611,50.0,70,0.09591227113240176,0.09591227113240176,0.0,0
0.33598182862837817,7.847599703514611,55.0,70,0.10229218096110189,0.10229218096110189,0.0,0
0.33598182862837817,7.847599703514611,60.0,70,0.10761976117392762,0.10761976117392762,0.0,0
0.33598182862837817,7.847599703514611,65.0,70,0.11188665983601741,0.11188665983601741,0.0,0
0.33598182862837817,7.847599703514611,70.0,70,0.11569045452875998,0.11569045452875998,0.0,0
0.33598182862837817,7.847599703514611,75.0,70,0.11849209010905001,0.11849209010905001,0.0,0
0.33598182862837817,7.847599703514611,80.0,70,0.12044867838397116,0.12044867838397116,0.0,0
0.33598182862837817,7.847599703514611,85.0,70,0.12148428900170175,0.12148428900170175,0.0,0
0.33598182862837817,7.847599703514611,90.0,70,5.526574533938044,0.12212948587755511,5.404445048060489,1
0.33598182862837817,10.0,0.0,70,-0.0,-0.0,0.0,0
0.33598182862837817,10.0,5.0,70,0.00984228012481584,0.00984228012481584,0.0,0
0.33598182862837817,10.0,10.0,70,0.019448367385691803,0.019448367385691803,0.0,0
0.33598182862837817,10.0,15.0,70,0.028807453590266534,0.028807453590266534,0.0,0
0.33598182862837817,10.0,20.0,70,0.03798718603278015,0.03798718603278015,0.0,0
0.33598182862837817,10.0,25.0,70,0.046703754074398515,0.046703754074398515,0.0,0
0.33598182862837817,10.0,30.0,70,0.05505915228425429,0.05505915228425429,0.0,0
0.33598182862837817,10.0,35.0,70,0.06287633679326302,0.06287633679326302,0.0,0
0.33598182862837817,10.0,40.0,70,0.0704155698770168,0.0704155698770168,0.0,0
0.33598182862837817,10.0,45.0,70,0.07687587913528376,0.07687587913528376,0.0,0
0.33598182862837817,10.0,50.0,70,0.08280622559182904,0.08280622559182904,0.0,0
0.33598182862837817,10.0,55.0,70,0.08832837303522725,0.08832837303522725,0.0,0
0.33598182862837817,10.0,60.0,70,0.0929082278574657,0.0929082278574657,0.0,0
0.33598182862837817,10.0,65.0,70,0.09654839475843602,0.09654839475843602,0.0,0
0.33598182862837817,10.0,70.0,70,0.09984787772517366,0.09984787772517366,0.0,0
0.33598182862837817,10.0,75.0,70,0.10226961000522738,0.10226961000522738,0.0,0
0.33598182862837817,10.0,80.0,70,0.10395719069658016,0.10395719069658016,0.0,0
0.33598182862837817,10.0,85.0,70,0.104833448126663,0.104833448126663,0.0,0
0.33598182862837817,10.0,90.0,70,5.5144872082269,0.10542666675362279,5.409060541473277,1
0.37926901907322497,0.1,0.0,,,,,
0.37926901907322497,0.1,5.0,,,,,
0.37926901907322497,0.1,10.0,,,,,
0.37926901907322497,0.1,15.0,,,,,
0.37926901907322497,0.1,20.0,,,,,
0.37926901907322497,0.1,25.0,,,,,
0.37926901907322497,0.1,30.0,,,,,
0.37926901907322497,0.1,35.0,,,,,
0.37926901907322497,0.1,40.0,,,,,
0.37926901907322497,0.1,45.0,,,,,
0.37926901907322497,0.1,50.0,,,,,
0.37926901907322497,0.1,55.0,,,,,
0.37926901907322497,0.1,60.0,,,,,
0.37926901907322497,0.1,65.0,,,,,
0.37926901907322497,0.1,70.0,,,,,
0.37926901907322497,0.1,75.0,,,,,
0.37926901907322497,0.1,80.0,,,,,
0.37926901907322497,0.1,85.0,,,,,
0.37926901907322497,0.1,90.0,,,,,
0.37926901907322497,0.12742749857031338,0.0,,,,,
0.37926901907322497,0.12742749857031338,5.0,,,,,
0.37926901907322497,0.12742749857031338,10.0,,,,,
0.37926901907322497,0.12742749857031338,15.0,,,,,
0.37926901907322497,0.12742749857031338,20.0,,,,,
0.37926901907322497,0.12742749857031338,25.0,,,,,
0.37926901907322497,0.12742749857031338,30.0,,,,,
0.37926901907322497,0.12742749857031338,35.0,,,,,
0.37926901907322497,0.12742749857031338,40.0,,,,,
0.37926901907322497,0.12742749857031338,45.0,,,,,
0.37926901907322497,0.12742749857031338,50.0,,,,,
0.37926901907322497,0.12742749857031338,55.0,,,,,
0.37926901907322497,0.12742749857031338,60.0,,,,,
0.37926901907322497,0.12742749857031338,65.0,,,,,
0.37926901907322497,0.12742749857031338,70.0,,,,,
0.37926901907322497,0.12742749857031338,75.0,,,,,
0.37926901907322497,0.12742749857031338,80.0,,,,,
0.37926901907322497,0.12742749857031338,85.0,,,,,
0.37926901907322497,0.12742749857031338,90.0,,,,,
0.37926901907322497,0.16237767391887217,0.0,,,,,
0.37926901907322497,0.16237767391887217,5.0,,,,,
0.37926901907322497,0.16237767391887217,10.0,,,,,
0.37926901907322497,0.16237767391887217,15.0,,,,,
0.37926901907322497,0.16237767391887217,20.0,,,,,
0.37926901907322497,0.16237767391887217,25.0,,,,,
0.37926901907322497,0.16237767391887217,30.0,,,,,
0.37926901907322497,0.16237767391887217,35.0,,,,,
0.37926901907322497,0.16237767391887217,40.0,,,,,
0.37926901907322497,0.16237767391887217,45.0,,,,,
0.37926901907322497,0.16237767391887217,50.0,,,,,
0.37926901907322497,0.16237767391887217,55.0,,,,,
0.37926901907322497,0.16237767391887217,60.0,,,,,
0.37926901907322497,0.16237767391887217,65.0,,,,,
0.37926901907322497,0.16237767391887217,70.0,,,,,
0.37926901907322497,0.16237767391887217,75.0,,,,,
0.37926901907322497,0.16237767391887217,80.0,,,,,
0.37926901907322497,0.16237767391887217,85.0,,,,,
0.37926901907322497,0.16237767391887217,90.0,,,,,
0.37926901907322497,0.20691380811147897,0.0,,,,,
0.37926901907322497,0.20691380811147897,5.0,,,,,
0.37926901907322497,0.20691380811147897,10.0,,,,,
0.37926901907322497,0.20691380811147897,15.0,,,,,
0.37926901907322497,0.20691380811147897,20.0,,,,,
0.37926901907322497,0.20691380811147897,25.0,,,,,
0.37926901907322497,0.20691380811147897,30.0,,,,,
0.37926901907322497,0.20691380811147897,35.0,,,,,
0.37926901907322497,0.20691380811147897,40.0,,,,,
0.37926901907322497,0.20691380811147897,45.0,,,,,
0.37926901907322497,0.20691380811147897,50.0,,,,,
0.37926901907322497,0.20691380811147897,55.0,,,,,
0.37926901907322497,0.20691380811147897,60.0,,,,,
0.37926901907322497,0.20691380811147897,65.0,,,,,
0.37926901907322497,0.20691380811147897,70.0,,,,,
0.37926901907322497,0.20691380811147897,75.0,,,,,
0.37926901907322497,0.20691380811147897,80.0,,,,,
0.37926901907322497,0.20691380811147897,85.0,,,,,
0.37926901907322497,0.20691380811147897,90.0,,,,,
0.37926901907322497,0.26366508987303583,0.0,,,,,
0.37926901907322497,0.26366508987303583,5.0,,,,,
0.37926901907322497,0.26366508987303583,10.0,,,,,
0.37926901907322497,0.26366508987303583,15.0,,,,,
0.37926901907322497,0.26366508987303583,20.0,,,,,
0.37926901907322497,0.26366508987303583,25.0,,,,,
0.37926901907322497,0.26366508987303583,30.0,,,,,
0.37926901907322497,0.26366508987303583,35.0,,,,,
