MS Mass,Period,Inclination,Native Amplitude,Only-Horizon Amplitude,Amplitude Difference,Eclipsing?
0.1,0.26366508987303583,10.0,0.037612952811656525,0.037612952811656525,0.0,0
0.1,0.26366508987303583,15.0,0.05536432108808523,0.05536432108808523,0.0,0
0.1,0.26366508987303583,20.0,0.07312251553248747,0.07312251553248747,0.0,0
0.1,0.26366508987303583,25.0,0.08996011384061557,0.08996011384061557,0.0,0
0.1,0.26366508987303583,30.0,0.10569572356601653,0.10569572356601653,0.0,0
0.1,0.26366508987303583,35.0,0.12064583104942353,0.12064583104942353,0.0,0
0.1,0.26366508987303583,40.0,0.13469292692750817,0.13469292692750817,0.0,0
0.1,0.26366508987303583,45.0,0.1470555828837902,0.1470555828837902,0.0,0
0.1,0.26366508987303583,50.0,0.15842304047259767,0.15842304047259767,0.0,0
0.1,0.26366508987303583,55.0,0.16839681317951313,0.16839681317951313,0.0,0
0.1,0.26366508987303583,60.0,0.17672814862758507,0.17672814862758507,0.0,0
0.1,0.26366508987303583,65.0,0.18351536270474889,0.18351536270474889,0.0,0
0.1,0.26366508987303583,70.0,0.18932147308023994,0.18932147308023994,0.0,0
0.1,0.26366508987303583,75.0,0.19364359809164763,0.19364359809164763,0.0,0
0.1,0.26366508987303583,80.0,0.2047516288741188,0.19658698125075397,0.008164647623364829,1
0.1,0.26366508987303583,85.0,0.5790446561694073,0.19816428015373339,0.38088037601567387,1
0.1,0.26366508987303583,90.0,1.5125370683900718,0.19900088181367517,1.3135361865763966,1
0.1,0.33598182862837817,0.0,-0.0,-0.0,0.0,0
0.1,0.33598182862837817,5.0,0.017005196627741002,0.017005196627741002,0.0,0
0.1,0.33598182862837817,10.0,0.034085728983716396,0.034085728983716396,0.0,0
0.1,0.33598182862837817,15.0,0.050137224684427564,0.050137224684427564,0.0,0
0.1,0.33598182862837817,20.0,0.06622274060261207,0.06622274060261207,0.0,0
0.1,0.33598182862837817,25.0,0.08148583763582122,0.08148583763582122,0.0,0
0.1,0.33598182862837817,30.0,0.0957283464219974,0.0957283464219974,0.0,0
0.1,0.33598182862837817,35.0,0.10929265585937767,0.10929265585937767,0.0,0
0.1,0.33598182862837817,40.0,0.12205505950179338,0.12205505950179338,0.0,0
0.1,0.33598182862837817,45.0,0.13325944389592,0.13325944389592,0.0,0
0.1,0.33598182862837817,50.0,0.1435765933480932,0.1435765933480932,0.0,0
0.1,0.33598182862837817,55.0,0.15266097839038562,0.15266097839038562,0.0,0
0.1,0.33598182862837817,60.0,0.160220103407737,0.160220103407737,0.0,0
0.1,0.33598182862837817,65.0,0.16637134747213275,0.16637134747213275,0.0,0
0.1,0.33598182862837817,70.0,0.17166345459530719,0.17166345459530719,0.0,0
0.1,0.33598182862837817,75.0,0.17559807029716964,0.17559807029716964,0.0,0
0.1,0.33598182862837817,80.0,0.17827280656632724,0.17827280656632724,0.0,0
0.1,0.33598182862837817,85.0,0.4664456672709407,0.1796931604740325,0.2867525067969082,1
0.1,0.33598182862837817,90.0,1.517572799247349,0.180480926892213,1.337091872355136,1
0.1,0.42813323987193935,0.0,-0.0,-0.0,0.0,0
0.1,0.42813323987193935,5.0,0.015659553788484316,0.015659553788484316,0.0,0
0.1,0.42813323987193935,10.0,0.030822459740660564,0.030822459740660564,0.0,0
0.1,0.42813323987193935,15.0,0.045625401004143,0.045625401004143,0.0,0
0.1,0.42813323987193935,20.0,0.05986403957422998,0.05986403957422998,0.0,0
0.1,0.42813323987193935,25.0,0.07357010297529631,0.07357010297529631,0.0,0
0.1,0.42813323987193935,30.0,0.0862487714957198,0.0862487714957198,0.0,0
0.1,0.42813323987193935,35.0,0.09865763198278105,0.09865763198278105,0.0,0
0.1,0.42813323987193935,40.0,0.11020572638691552,0.11020572638691552,0.0,0
0.1,0.42813323987193935,45.0,0.12029030698781759,0.12029030698781759,0.0,0
0.1,0.42813323987193935,50.0,0.12951893728104197,0.12951893728104197,0.0,0
0.1,0.42813323987193935,55.0,0.13774183088669298,0.13774183088669298,0.0,0
0.1,0.42813323987193935,60.0,0.14471574411011778,0.14471574411011778,0.0,0
0.1,0.42813323987193935,65.0,0.1502062355750042,0.1502062355750042,0.0,0
0.1,0.42813323987193935,70.0,0.15501552142176675,0.15501552142176675,0.0,0
0.1,0.42813323987193935,75.0,0.15858206747357462,0.15858206747357462,0.0,0
0.1,0.42813323987193935,80.0,0.16099705000738201,0.16099705000738201,0.0,0
0.1,0.42813323987193935,85.0,0.35435516709771636,0.16226852361509878,0.1920866434826176,1
0.1,0.42813323987193935,90.0,1.5201445713208206,0.1630022543190961,1.3571423170017245,1
0.1,0.5455594781168519,0.0,-0.0,-0.0,0.0,0
0.1,0.5455594781168519,5.0,0.013871470381344495,0.013871470381344495,0.0,0
0.1,0.5455594781168519,10.0,0.02746204328592605,0.02746204328592605,0.0,0
0.1,0.5455594781168519,15.0,0.040725959769145136,0.040725959769145136,0.0,0
0.1,0.5455594781168519,20.0,0.05364647245536535,0.05364647245536535,0.0,0
0.1,0.5455594781168519,25.0,0.06598175832959233,0.06598175832959233,0.0,0
0.1,0.5455594781168519,30.0,0.07773864710813935,0.07773864710813935,0.0,0
0.1,0.5455594781168519,35.0,0.08870981959134067,0.08870981959134067,0.0,0
0.1,0.5455594781168519,40.0,0.09913594794808056,0.09913594794808056,0.0,0
0.1,0.5455594781168519,45.0,0.10819480390861883,0.10819480390861883,0.0,0
0.1,0.5455594781168519,50.0,0.11643919543338777,0.11643919543338777,0.0,0
0.1,0.5455594781168519,55.0,0.12394589484682686,0.12394589484682686,0.0,0
0.1,0.5455594781168519,60.0,0.13018574320963455,0.13018574320963455,0.0,0
0.1,0.5455594781168519,65.0,0.1351902432133467,0.1351902432133467,0.0,0
0.1,0.5455594781168519,70.0,0.13952867278005499,0.13952867278005499,0.0,0
0.1,0.5455594781168519,75.0,0.14269931092406693,0.14269931092406693,0.0,0
0.1,0.5455594781168519,80.0,0.14489380270529714,0.14489380270529714,0.0,0
0.1,0.5455594781168519,85.0,0.24733676035974334,0.14604292855355577,0.10129383180618756,1
0.1,0.5455594781168519,90.0,1.5220116034680307,0.14672382777812903,1.3752877756899016,1
0.1,0.6951927961775606,0.0,-0.0,-0.0,0.0,0
0.1,0.6951927961775606,5.0,0.012421960919479327,0.012421960919479327,0.0,0
0.1,0.6951927961775606,10.0,0.024585480538079147,0.024585480538079147,0.0,0
0.1,0.6951927961775606,15.0,0.03645442983089274,0.03645442983089274,0.0,0
0.1,0.6951927961775606,20.0,0.04803036914568311,0.04803036914568311,0.0,0
0.1,0.6951927961775606,25.0,0.05908126811157091,0.05908126811157091,0.0,0
0.1,0.6951927961775606,30.0,0.06961439843191851,0.06961439843191851,0.0,0
0.1,0.6951927961775606,35.0,0.0794369335432957,0.0794369335432957,0.0,0
0.1,0.6951927961775606,40.0,0.08881407278595929,0.08881407278595929,0.0,0
0.1,0.6951927961775606,45.0,0.0969216989457365,0.0969216989457365,0.0,0
0.1,0.6951927961775606,50.0,0.10430647120854204,0.10430647120854204,0.0,0
0.1,0.6951927961775606,55.0,0.11107547711464714,0.11107547711464714,0.0,0
0.1,0.6951927961775606,60.0,0.11667901950568342,0.11667901950568342,0.0,0
0.1,0.6951927961775606,65.0,0.12114361639014107,0.12114361639014107,0.0,0
0.1,0.6951927961775606,70.0,0.12507475075916544,0.12507475075916544,0.0,0
0.1,0.6951927961775606,75.0,0.12793553951836176,0.12793553951836176,0.0,0
0.1,0.6951927961775606,80.0,0.12990103125683475,0.12990103125683475,0.0,0
0.1,0.6951927961775606,85.0,0.1549525831364643,0.13092369386975666,0.024028889266707626,1
0.1,0.6951927961775606,90.0,1.5239458508901416,0.13156782408121243,1.3923780268089292,1
0.1,0.8858667904100825,0.0,-0.0,-0.0,0.0,0
0.1,0.8858667904100825,5.0,0.011096318080949123,0.011096318080949123,0.0,0
0.1,0.8858667904100825,10.0,0.021931036587874014,0.021931036587874014,0.0,0
0.1,0.8858667904100825,15.0,0.03249149659292802,0.03249149659292802,0.0,0
0.1,0.8858667904100825,20.0,0.04284460949071564,0.04284460949071564,0.0,0
0.1,0.8858667904100825,25.0,0.05266573300255858,0.05266573300255858,0.0,0
0.1,0.8858667904100825,30.0,0.06208209963751279,0.06208209963751279,0.0,0
0.1,0.8858667904100825,35.0,0.07085210969694039,0.07085210969694039,0.0,0
0.1,0.8858667904100825,40.0,0.07924603553986731,0.07924603553986731,0.0,0
0.1,0.8858667904100825,45.0,0.086477438250981,0.086477438250981,0.0,0
0.1,0.8858667904100825,50.0,0.09305737630703559,0.09305737630703559,0.0,0
0.1,0.8858667904100825,55.0,0.0991426678656917,0.0991426678656917,0.0,0
0.1,0.8858667904100825,60.0,0.10415607964881302,0.10415607964881302,0.0,0
0.1,0.8858667904100825,65.0,0.10813254917954498,0.10813254917954498,0.0,0
0.1,0.8858667904100825,70.0,0.1116713089930235,0.1116713089930235,0.0,0
0.1,0.8858667904100825,75.0,0.11423956368740072,0.11423956368740072,0.0,0
0.1,0.8858667904100825,80.0,0.11600036638537192,0.11600036638537192,0.0,0
0.1,0.8858667904100825,85.0,0.11690252486704732,0.11690252486704732,0.0,0
0.1,0.8858667904100825,90.0,1.5247169855853795,0.11750691586026377,1.4072100697251158,1
0.1,1.1288378916846888,0.0,-0.0,-0.0,0.0,0
0.1,1.1288378916846888,5.0,0.009869331132456555,0.009869331132456555,0.0,0
0.1,1.1288378916846888,10.0,0.019489309370112125,0.019489309370112125,0.0,0
0.1,1.1288378916846888,15.0,0.028859064790694066,0.028859064790694066,0.0,0
0.1,1.1288378916846888,20.0,0.038056119976492636,0.038056119976492636,0.0,0
0.1,1.1288378916846888,25.0,0.04677368977790224,0.04677368977790224,0.0,0
0.1,1.1288378916846888,30.0,0.05514046648987358,0.05514046648987358,0.0,0
0.1,1.1288378916846888,35.0,0.06293286032914824,0.06293286032914824,0.0,0
0.1,1.1288378916846888,40.0,0.07042621541973115,0.07042621541973115,0.0,0
0.1,1.1288378916846888,45.0,0.07683746432130813,0.07683746432130813,0.0,0
0.1,1.1288378916846888,50.0,0.08268352679592536,0.08268352679592536,0.0,0
0.1,1.1288378916846888,55.0,0.08813105424375452,0.08813105424375452,0.0,0
0.1,1.1288378916846888,60.0,0.09259742008491958,0.09259742008491958,0.0,0
0.1,1.1288378916846888,65.0,0.09611887193808724,0.09611887193808724,0.0,0
0.1,1.1288378916846888,70.0,0.09929513726696175,0.09929513726696175,0.0,0
0.1,1.1288378916846888,75.0,0.1015931689443341,0.1015931689443341,0.0,0
0.1,1.1288378916846888,80.0,0.10316530044734737,0.10316530044734737,0.0,0
0.1,1.1288378916846888,85.0,0.10395653397995025,0.10395653397995025,0.0,0
0.1,1.1288378916846888,90.0,1.5251403402788286,0.10452467574036647,1.4206156645384622,1
0.1,1.438449888287663,0.0,-0.0,-0.0,0.0,0
0.1,1.438449888287663,5.0,0.008746945588507112,0.008746945588507112,0.0,0
0.1,1.438449888287663,10.0,0.017256711068083262,0.017256711068083262,0.0,0
0.1,1.438449888287663,15.0,0.025540870345309698,0.025540870345309698,0.0,0
0.1,1.438449888287663,20.0,0.033663326728995246,0.033663326728995246,0.0,0
0.1,1.438449888287663,25.0,0.0413774755775522,0.0413774755775522,0.0,0
0.1,1.438449888287663,30.0,0.04875644148784275,0.04875644148784275,0.0,0
0.1,1.438449888287663,35.0,0.05565569194307486,0.05565569194307486,0.0,0
0.1,1.438449888287663,40.0,0.06231882873379082,0.06231882873379082,0.0,0
0.1,1.438449888287663,45.0,0.0679713896920328,0.0679713896920328,0.0,0
0.1,1.438449888287663,50.0,0.07314136435450273,0.07314136435450273,0.0,0
0.1,1.438449888287663,55.0,0.07799823950418551,0.07799823950418551,0.0,0
0.1,1.438449888287663,60.0,0.08196111163139162,0.08196111163139162,0.0,0
0.1,1.438449888287663,65.0,0.08506058169693798,0.08506058169693798,0.0,0
0.1,1.438449888287663,70.0,0.08790318439070993,0.08790318439070993,0.0,0
0.1,1.438449888287663,75.0,0.0899517875124895,0.0899517875124895,0.0,0
0.1,1.438449888287663,80.0,0.09135015456188582,0.09135015456188582,0.0,0
0.1,1.438449888287663,85.0,0.09203866788560956,0.09203866788560956,0.0,0
0.1,1.438449888287663,90.0,1.525316511299274,0.09257377768406727,1.4327427336152065,1
0.1,1.8329807108324356,0.0,-0.0,-0.0,0.0,0
0.1,1.8329807108324356,5.0,0.007711414369455794,0.007711414369455794,0.0,0
0.1,1.8329807108324356,10.0,0.01519579455176295,0.01519579455176295,0.0,0
0.1,1.8329807108324356,15.0,0.022474669945681897,0.022474669945681897,0.0,0
0.1,1.8329807108324356,20.0,0.029622349003513914,0.029622349003513914,0.0,0
0.1,1.8329807108324356,25.0,0.036402668520862685,0.036402668520862685,0.0,0
0.1,1.8329807108324356,30.0,0.04289699618076467,0.04289699618076467,0.0,0
0.1,1.8329807108324356,35.0,0.0489684278538017,0.0489684278538017,0.0,0
0.1,1.8329807108324356,40.0,0.05486931129254864,0.05486931129254864,0.0,0
0.1,1.8329807108324356,45.0,0.059826441552126026,0.059826441552126026,0.0,0
0.1,1.8329807108324356,50.0,0.06437387813682324,0.06437387813682324,0.0,0
0.1,1.8329807108324356,55.0,0.06868922729540541,0.06868922729540541,0.0,0
0.1,1.8329807108324356,60.0,0.07218680456526023,0.07218680456526023,0.0,0
0.1,1.8329807108324356,65.0,0.07489924937162501,0.07489924937162501,0.0,0
0.1,1.8329807108324356,70.0,0.077432887370837,0.077432887370837,0.0,0
0.1,1.8329807108324356,75.0,0.07925174740565465,0.07925174740565465,0.0,0
0.1,1.8329807108324356,80.0,0.08049000149311807,0.08049000149311807,0.0,0
0.1,1.8329807108324356,85.0,0.08108481129814085,0.08108481129814085,0.0,0
0.1,1.8329807108324356,90.0,1.525477810608962,0.08158989316163223,1.4438879174473298,1
0.1,2.3357214690901213,0.0,-0.0,-0.0,0.0,0
0.1,2.3357214690901213,5.0,0.006765343937061214,0.006765343937061214,0.0,0
0.1,2.3357214690901213,10.0,0.013312811289164849,0.013312811289164849,0.0,0
0.1,2.3357214690901213,15.0,0.019673077895759984,0.019673077895759984,0.0,0
0.1,2.3357214690901213,20.0,0.025929807371950553,0.025929807371950553,0.0,0
0.1,2.3357214690901213,25.0,0.03185628894231912,0.03185628894231912,0.0,0
0.1,2.3357214690901213,30.0,0.03754149928315519,0.03754149928315519,0.0,0
0.1,2.3357214690901213,35.0,0.042855403555045087,0.042855403555045087,0.0,0
0.1,2.3357214690901213,40.0,0.04805821958636148,0.04805821958636148,0.0,0
0.1,2.3357214690901213,45.0,0.05237862490402354,0.05237862490402354,0.0,0
0.1,2.3357214690901213,50.0,0.05635545056543377,0.05635545056543377,0.0,0
0.1,2.3357214690901213,55.0,0.06017417202584401,0.06017417202584401,0.0,0
0.1,2.3357214690901213,60.0,0.06324473569305193,0.06324473569305193,0.0,0
0.1,2.3357214690901213,65.0,0.06560177238072905,0.06560177238072905,0.0,0
0.1,2.3357214690901213,70.0,0.06785157705526484,0.06785157705526484,0.0,0
0.1,2.3357214690901213,75.0,0.06945912757635973,0.06945912757635973,0.0,0
0.1,2.3357214690901213,80.0,0.070550157677739,0.070550157677739,0.0,0
0.1,2.3357214690901213,85.0,0.07105881170629962,0.07105881170629962,0.0,0
0.1,2.3357214690901213,90.0,1.5255775558068336,0.07153630121301151,1.4540412545938222,1
0.1,2.9763514416313175,0.0,-0.0,-0.0,0.0,0
0.1,2.9763514416313175,5.0,0.005904294737022153,0.005904294737022153,0.0,0
0.1,2.9763514416313175,10.0,0.011598956966887095,0.011598956966887095,0.0,0
0.1,2.9763514416313175,15.0,0.017123005584676172,0.017123005584676172,0.0,0
0.1,2.9763514416313175,20.0,0.022568495628857158,0.022568495628857158,0.0,0
0.1,2.9763514416313175,25.0,0.02771726410272335,0.02771726410272335,0.0,0
0.1,2.9763514416313175,30.0,0.032665229558945526,0.032665229558945526,0.0,0
0.1,2.9763514416313175,35.0,0.03728856495424059,0.03728856495424059,0.0,0
0.1,2.9763514416313175,40.0,0.04185474929897838,0.04185474929897838,0.0,0
0.1,2.9763514416313175,45.0,0.04559410422285849,0.04559410422285849,0.0,0
0.1,2.9763514416313175,50.0,0.049049881563556996,0.049049881563556996,0.0,0
0.1,2.9763514416313175,55.0,0.05241478497382425,0.05241478497382425,0.0,0
0.1,2.9763514416313175,60.0,0.05509482432201908,0.05509482432201908,0.0,0
0.1,2.9763514416313175,65.0,0.057126563334371244,0.057126563334371244,0.0,0
0.1,2.9763514416313175,70.0,0.05911627449171242,0.05911627449171242,0.0,0
0.1,2.9763514416313175,75.0,0.06053007149317357,0.06053007149317357,0.0,0
0.1,2.9763514416313175,80.0,0.06148604322596482,0.06148604322596482,0.0,0
0.1,2.9763514416313175,85.0,0.061915530852040546,0.061915530852040546,0.0,0
0.1,2.9763514416313175,90.0,1.5256393625300568,0.06236768357336002,1.4632716789566969,1
0.1,3.79269019073225,0.0,-0.0,-0.0,0.0,0
0.1,3.79269019073225,5.0,0.0051239228948640626,0.0051239228948640626,0.0,0
0.1,3.79269019073225,10.0,0.010045604356736551,0.010045604356736551,0.0,0
0.1,3.79269019073225,15.0,0.014811619570434358,0.014811619570434358,0.0,0
0.1,3.79269019073225,20.0,0.019521547760046207,0.019521547760046207,0.0,0
0.1,3.79269019073225,25.0,0.023964911195683242,0.023964911195683242,0.0,0
0.1,3.79269019073225,30.0,0.0282439339115257,0.0282439339115257,0.0,0
0.1,3.79269019073225,35.0,0.03224036398108449,0.03224036398108449,0.0,0
0.1,3.79269019073225,40.0,0.03622832630722084,0.03622832630722084,0.0,0
0.1,3.79269019073225,45.0,0.039439582290718846,0.039439582290718846,0.0,0
0.1,3.79269019073225,50.0,0.042421439974376564,0.042421439974376564,0.0,0
0.1,3.79269019073225,55.0,0.04537325642041257,0.04537325642041257,0.0,0
0.1,3.79269019073225,60.0,0.04769750865196479,0.04769750865196479,0.0,0
0.1,3.79269019073225,65.0,0.049432568019740414,0.049432568019740414,0.0,0
0.1,3.79269019073225,70.0,0.051184812174333814,0.051184812174333814,0.0,0
0.1,3.79269019073225,75.0,0.05242150299770955,0.05242150299770955,0.0,0
0.1,3.79269019073225,80.0,0.05325385303087575,0.05325385303087575,0.0,0
0.1,3.79269019073225,85.0,0.05361079244810218,0.05361079244810218,0.0,0
0.1,3.79269019073225,90.0,1.5256778078077404,0.054039705307342915,1.4716381025003975,1
0.1,4.832930238571752,0.0,-0.0,-0.0,0.0,0
0.1,4.832930238571752,5.0,0.004420025969525984,0.004420025969525984,0.0,0
0.1,4.832930238571752,10.0,0.008644517859126366,0.008644517859126366,0.0,0
0.1,4.832930238571752,15.0,0.012726510961582171,0.012726510961582171,0.0,0
0.1,4.832930238571752,20.0,0.01677264611493657,0.01677264611493657,0.0,0
0.1,4.832930238571752,25.0,0.02057921560761643,0.02057921560761643,0.0,0
0.1,4.832930238571752,30.0,0.024254099974654834,0.024254099974654834,0.0,0
0.1,4.832930238571752,35.0,0.027684063919299402,0.027684063919299402,0.0,0
0.1,4.832930238571752,40.0,0.031149191713918566,0.031149191713918566,0.0,0
0.1,4.832930238571752,45.0,0.03388274747439087,0.03388274747439087,0.0,0
0.1,4.832930238571752,50.0,0.036435471509515385,0.036435471509515385,0.0,0
0.1,4.832930238571752,55.0,0.039012927754558925,0.039012927754558925,0.0,0
0.1,4.832930238571752,60.0,0.04101438237484722,0.04101438237484722,0.0,0
0.1,4.832930238571752,65.0,0.04247996058723982,0.04247996058723982,0.0,0
0.1,4.832930238571752,70.0,0.04401620282322727,0.04401620282322727,0.0,0
0.1,4.832930238571752,75.0,0.04509153462667623,0.04509153462667623,0.0,0
0.1,4.832930238571752,80.0,0.045811068173265426,0.045811068173265426,0.0,0
0.1,4.832930238571752,85.0,0.0461017161444674,0.0461017161444674,0.0,0
0.1,4.832930238571752,90.0,1.5257018242742406,0.04650933495424768,1.479192489319993,1
0.1,6.158482110660261,0.0,-0.0,-0.0,0.0,0
0.1,6.158482110660261,5.0,0.003788486227670022,0.003788486227670022,0.0,0
0.1,6.158482110660261,10.0,0.0073871858210138456,0.0073871858210138456,0.0,0
0.1,6.158482110660261,15.0,0.010855535047989043,0.010855535047989043,0.0,0
0.1,6.158482110660261,20.0,0.014305815067188914,0.014305815067188914,0.0,0
0.1,6.158482110660261,25.0,0.017540544729376745,0.017540544729376745,0.0,0
0.1,6.158482110660261,30.0,0.020672709539984638,0.020672709539984638,0.0,0
0.1,6.158482110660261,35.0,0.02359349931458003,0.02359349931458003,0.0,0
0.1,6.158482110660261,40.0,0.02658852225759793,0.02658852225759793,0.0,0
0.1,6.158482110660261,45.0,0.02889193533232473,0.02889193533232473,0.0,0
0.1,6.158482110660261,50.0,0.03105807564710831,0.03105807564710831,0.0,0
0.1,6.158482110660261,55.0,0.03329789116358076,0.03329789116358076,0.0,0
0.1,6.158482110660261,60.0,0.035007891996321344,0.035007891996321344,0.0,0
0.1,6.158482110660261,65.0,0.03622981662703261,0.03622981662703261,0.0,0
0.1,6.158482110660261,70.0,0.037570446202228595,0.037570446202228595,0.0,0
0.1,6.158482110660261,75.0,0.038499402541461315,0.038499402541461315,0.0,0
0.1,6.158482110660261,80.0,0.039116356904377515,0.039116356904377515,0.0,0
0.1,6.158482110660261,85.0,0.039346563711722064,0.039346563711722064,0.0,0
