MS Mass (solMass),Period (days),Inclination (degs),Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
1.0,0.31622776601683794,0.0,,,,
1.0,0.31622776601683794,15.0,,,,
1.0,0.31622776601683794,30.0,,,,
1.0,0.31622776601683794,45.0,,,,
1.0,0.31622776601683794,60.0,,,,
1.0,0.31622776601683794,75.0,,,,
1.0,0.31622776601683794,90.0,,,,
1.0,1.0,0.0,-0.0,-0.0,0.0,0
1.0,1.0,15.0,0.5005555872363312,0.5005555872363312,0.0,0
1.0,1.0,30.0,0.9460843172573251,0.9460843172573251,0.0,0
1.0,1.0,45.0,1.2890202225702767,1.2890202225702767,0.0,0
1.0,1.0,60.0,1.5069277047275766,1.5069277047275766,0.0,0
1.0,1.0,75.0,1.613622004426296,1.613622004426296,0.0,0
1.0,1.0,90.0,2.6098866996684267,1.6442732418852284,0.9656134577831983,1
1.0,3.1622776601683795,0.0,-0.0,-0.0,0.0,0
1.0,3.1622776601683795,15.0,0.3146023274202979,0.3146023274202979,0.0,0
1.0,3.1622776601683795,30.0,0.5949337599529142,0.5949337599529142,0.0,0
1.0,3.1622776601683795,45.0,0.8147081166801527,0.8147081166801527,0.0,0
1.0,3.1622776601683795,60.0,0.9625821151591597,0.9625821151591597,0.0,0
1.0,3.1622776601683795,75.0,1.0418839885235425,1.0418839885235425,0.0,0
1.0,3.1622776601683795,90.0,2.0295412991344817,1.0657277875271889,0.9638135116072928,1
1.0,10.0,0.0,-0.0,-0.0,0.0,0
1.0,10.0,15.0,0.1474353969838804,0.1474353969838804,0.0,0
1.0,10.0,30.0,0.2806008447784841,0.2806008447784841,0.0,0
1.0,10.0,45.0,0.38827606498994227,0.38827606498994227,0.0,0
1.0,10.0,60.0,0.4649522467696237,0.4649522467696237,0.0,0
1.0,10.0,75.0,0.5093563355523542,0.5093563355523542,0.0,0
1.0,10.0,90.0,1.4912925087040916,0.5237155160481145,0.9675769926559771,1
